"replication_id","N","simulator","gcm_null_p","gcm_alt_p","gcm_null_reject","gcm_alt_reject","kci_null_p","kci_alt_p","kci_null_reject","kci_alt_reject","rcot_null_p","rcot_alt_p","rcot_null_reject","rcot_alt_reject","pcor_null_p","pcor_alt_p","pcor_null_reject","pcor_alt_reject","ks_Z1_p","ks_Z2_p","ks_Z3_p","ks_Y_p","delta_Z1_mean_abs","delta_Z2_mean_abs","delta_Z3_mean_abs","delta_Z2_mean_abs_tail","delta_Z3_mean_abs_tail","delta_Z2_mean_abs_mid","delta_Z3_mean_abs_mid"
158,1000,"GAUSS",0.0228401353371785,0.0589931639133632,TRUE,FALSE,NA,NA,NA,NA,0.245876804236857,7.83649372160244e-06,FALSE,TRUE,0.0837770519336297,0.0585351140768153,FALSE,FALSE,0.77857660760196,0.174971890425211,0.504976577362788,0.394947337837028,NA,NA,NA,NA,NA,NA,NA
159,1000,"GAUSS",0.194347098721513,0.0009551956851455,FALSE,TRUE,NA,NA,NA,NA,0.152542119254381,2.77555756156289e-14,FALSE,TRUE,0.0859580515582529,0.000288634115699729,FALSE,TRUE,0.0328699267025266,0.029013406933225,0.0623994993400163,0.102394557750475,NA,NA,NA,NA,NA,NA,NA
160,1000,"GAUSS",0.453646264059153,0.000821162179586564,FALSE,TRUE,NA,NA,NA,NA,0.552518126488633,2.37984906381605e-05,FALSE,TRUE,0.245011675125716,0.00108984889900698,FALSE,TRUE,0.490657118761332,0.498197818420277,0.474757426772716,0.798835060812051,NA,NA,NA,NA,NA,NA,NA
161,1000,"GAUSS",0.962388673666484,1.882612739533e-05,FALSE,TRUE,NA,NA,NA,NA,0.619747598627282,5.05087748181587e-07,FALSE,TRUE,0.615184551733369,0.00124919873140502,FALSE,TRUE,0.00634813860294914,0.597496804478054,0.556494675380797,0.154182875162799,NA,NA,NA,NA,NA,NA,NA
162,1000,"GAUSS",0.619542792898805,0.123197943937979,FALSE,FALSE,NA,NA,NA,NA,0.192631409375439,8.26918287843981e-06,FALSE,TRUE,0.349363411034668,0.739581238456455,FALSE,FALSE,0.279842929378385,0.556090637741501,0.774502150791218,0.400130783509534,NA,NA,NA,NA,NA,NA,NA
163,1000,"GAUSS",0.168028006638204,4.04877226595105e-06,FALSE,TRUE,NA,NA,NA,NA,0.0635130177941203,1.40560268979684e-08,FALSE,TRUE,0.101377224758751,6.62687208541081e-06,FALSE,TRUE,0.44207859822853,0.687673922333506,0.824244146953416,0.890025685945205,NA,NA,NA,NA,NA,NA,NA
164,1000,"GAUSS",0.271228262774201,0.0105408206489789,FALSE,TRUE,NA,NA,NA,NA,0.594929532562491,3.12991117024097e-07,FALSE,TRUE,0.260044583653648,0.204985616898335,FALSE,FALSE,0.54616177251237,0.864245311085545,0.657689416293635,0.816256288793442,NA,NA,NA,NA,NA,NA,NA
165,1000,"GAUSS",0.480461048536192,0.000248098198323619,FALSE,TRUE,NA,NA,NA,NA,0.0247381120554476,0.00252724079779387,TRUE,TRUE,0.741861845907067,0.0105521480440665,FALSE,TRUE,0.543995058991664,0.379189696190327,0.429476992388714,0.435190576722054,NA,NA,NA,NA,NA,NA,NA
166,1000,"GAUSS",0.799375139334738,0.0328907998991363,FALSE,TRUE,NA,NA,NA,NA,0.146481434486307,1.2126346937702e-07,FALSE,TRUE,0.267261813867791,0.0237779862614709,FALSE,TRUE,0.949601469578718,0.73447252077657,0.394023247027961,0.674452247170424,NA,NA,NA,NA,NA,NA,NA
167,1000,"GAUSS",0.783638731485821,0.142550336752567,FALSE,FALSE,NA,NA,NA,NA,0.827970638031584,8.83057358347372e-08,FALSE,TRUE,0.856514330334439,0.30569269621058,FALSE,FALSE,0.527441475768997,0.503469993434908,0.244912521387603,0.0464771049735232,NA,NA,NA,NA,NA,NA,NA
168,1000,"GAUSS",0.638422774639846,0.257353185454694,FALSE,FALSE,NA,NA,NA,NA,0.724942767092083,0.0637844578179724,FALSE,FALSE,0.676925755073446,0.772694552646366,FALSE,FALSE,0.396470273360409,0.970597474138256,0.829047126702725,0.0400922070964129,NA,NA,NA,NA,NA,NA,NA
169,1000,"GAUSS",0.97767549817177,0.012670857610388,FALSE,TRUE,NA,NA,NA,NA,0.505141731441473,0.0256558290318656,FALSE,TRUE,0.940267271578661,0.0824196636035401,FALSE,FALSE,0.174559046943037,0.813647195764774,0.998028180420591,0.972948408782417,NA,NA,NA,NA,NA,NA,NA
170,1000,"GAUSS",0.175443119093214,0.162484324459853,FALSE,FALSE,NA,NA,NA,NA,0.997091074693558,0.0011320266330721,FALSE,TRUE,0.703351998336784,0.450736039108189,FALSE,FALSE,0.525777318235205,0.927069449289851,0.656291795355777,0.598894965001142,NA,NA,NA,NA,NA,NA,NA
171,1000,"GAUSS",0.121597125300447,0.688202460668226,FALSE,FALSE,NA,NA,NA,NA,0.519973257309533,0.000411985871350162,FALSE,TRUE,0.0862633936516888,0.672942695801103,FALSE,FALSE,0.34956987013206,0.0751227285228458,0.119401670265332,0.775999556758395,NA,NA,NA,NA,NA,NA,NA
172,1000,"GAUSS",0.332771561199155,0.147519501825039,FALSE,FALSE,NA,NA,NA,NA,0.252929161835754,0.0972113431663182,FALSE,FALSE,0.38030008664068,0.298019300981909,FALSE,FALSE,0.977061159279839,0.952152902406059,0.951900284858662,0.515926833878401,NA,NA,NA,NA,NA,NA,NA
173,1000,"GAUSS",0.410896276795484,0.313791803948437,FALSE,FALSE,NA,NA,NA,NA,0.659558291357099,7.32900751032606e-06,FALSE,TRUE,0.364651364616151,0.321587648967896,FALSE,FALSE,0.356251105810048,0.773676334700713,0.321293728473057,0.02433898740739,NA,NA,NA,NA,NA,NA,NA
174,1000,"GAUSS",0.289929466602932,0.195559204799502,FALSE,FALSE,NA,NA,NA,NA,0.6238828346502,6.35473264010145e-08,FALSE,TRUE,0.549161389954387,0.38875657232244,FALSE,FALSE,0.157918730818537,0.253075085606955,0.266067228278632,0.214906512063009,NA,NA,NA,NA,NA,NA,NA
175,1000,"GAUSS",0.881867875915234,0.000631196411760031,FALSE,TRUE,NA,NA,NA,NA,0.025423433662058,0.000124345398015757,TRUE,TRUE,0.807711183680508,0.00693488964258665,FALSE,TRUE,0.144874883796999,0.806613700211541,0.997205423976944,0.835193475403879,NA,NA,NA,NA,NA,NA,NA
176,1000,"GAUSS",0.606811451643773,0.0378193374259727,FALSE,TRUE,NA,NA,NA,NA,0.692051293300419,0.00218358244515116,FALSE,TRUE,0.969688565815651,0.281606293637269,FALSE,FALSE,0.573291461878153,0.808080692601594,0.270814397390932,0.397743521064761,NA,NA,NA,NA,NA,NA,NA
177,1000,"GAUSS",0.0761309412552562,0.0821698994170937,FALSE,FALSE,NA,NA,NA,NA,0.22922871345954,0.0104731925053664,FALSE,TRUE,0.847161979349992,0.146668088422516,FALSE,FALSE,0.00789893065730551,0.332665357745713,0.070601860836363,0.00467430400965174,NA,NA,NA,NA,NA,NA,NA
178,1000,"GAUSS",0.850343804710199,0.00334565358026491,FALSE,TRUE,NA,NA,NA,NA,0.175187885501911,3.57528485150915e-07,FALSE,TRUE,0.429875563552697,0.00707325077845136,FALSE,TRUE,0.847777137027042,0.896837011408241,0.927030370713522,0.234612410479534,NA,NA,NA,NA,NA,NA,NA
179,1000,"GAUSS",0.806034513057689,0.0384088546164132,FALSE,TRUE,NA,NA,NA,NA,0.939288451372576,0.00010646751769261,FALSE,TRUE,0.573335121444502,0.163169821369712,FALSE,FALSE,0.267420933806453,0.0656387560211348,0.245376265853709,0.247547113011989,NA,NA,NA,NA,NA,NA,NA
180,1000,"GAUSS",0.010920787461205,3.03482326955084e-05,TRUE,TRUE,NA,NA,NA,NA,0.23814156975538,2.77673224047259e-06,FALSE,TRUE,0.00170897754637519,0.0018432906850582,TRUE,TRUE,0.688064492800905,0.086889367631738,0.139870569152241,0.290429184556384,NA,NA,NA,NA,NA,NA,NA
181,1000,"GAUSS",0.514567389182123,0.00978730940457823,FALSE,TRUE,NA,NA,NA,NA,0.262595707216631,2.09609954948675e-08,FALSE,TRUE,0.751426936389001,0.113509238204423,FALSE,FALSE,0.258771408273132,0.650810346930772,0.148304272901075,0.303954717011493,NA,NA,NA,NA,NA,NA,NA
182,1000,"GAUSS",0.457274653059225,0.147756523428527,FALSE,FALSE,NA,NA,NA,NA,0.870516344298907,1.30330685133018e-06,FALSE,TRUE,0.985674430774993,0.964547602229035,FALSE,FALSE,0.508332503769257,0.908186609655155,0.861769369598685,0.813660633160653,NA,NA,NA,NA,NA,NA,NA
183,1000,"GAUSS",0.630352220117448,0.0156992577319154,FALSE,TRUE,NA,NA,NA,NA,0.968691064233026,5.45519185379817e-12,FALSE,TRUE,0.935662566679092,0.0327517633164192,FALSE,TRUE,0.916249365807773,0.0327248575587648,0.110061533870772,0.795855999791123,NA,NA,NA,NA,NA,NA,NA
184,1000,"GAUSS",0.273184764898797,0.0515393308185599,FALSE,FALSE,NA,NA,NA,NA,0.800677114437585,1.50903012308135e-09,FALSE,TRUE,0.314571138989115,0.0458146902673154,FALSE,TRUE,0.995919491372307,0.962232651745805,0.936103157425842,0.449540711217871,NA,NA,NA,NA,NA,NA,NA
185,1000,"GAUSS",0.734950370240693,0.61023702309107,FALSE,FALSE,NA,NA,NA,NA,0.636980161469884,8.78601147724645e-07,FALSE,TRUE,0.32480910368855,0.461710803754326,FALSE,FALSE,0.265930100256098,0.544309775736324,0.84240914245686,0.142489064577358,NA,NA,NA,NA,NA,NA,NA
186,1000,"GAUSS",0.378225670297963,0.0351332561168301,FALSE,TRUE,NA,NA,NA,NA,0.414821313760639,0.000448478537325658,FALSE,TRUE,0.867625748914742,0.10218553454396,FALSE,FALSE,0.459513525331588,0.261756605025737,0.144471108561678,0.534885053781726,NA,NA,NA,NA,NA,NA,NA
187,1000,"GAUSS",0.38078116473616,0.0478563297489696,FALSE,TRUE,NA,NA,NA,NA,0.209750585805997,3.15660904474102e-05,FALSE,TRUE,0.236212841059664,0.105582662006872,FALSE,FALSE,0.661218404607781,0.215155466725915,0.111321572860753,0.208593722977672,NA,NA,NA,NA,NA,NA,NA
188,1000,"GAUSS",0.0270166506053904,0.00031201747998642,TRUE,TRUE,NA,NA,NA,NA,0.0467115267768257,1.61478313331909e-06,TRUE,TRUE,0.00634323605136772,0.000196092798724625,TRUE,TRUE,0.44111114293005,0.194326320427618,0.13173199615613,0.508500269540087,NA,NA,NA,NA,NA,NA,NA
189,1000,"GAUSS",0.849690153984308,0.13348656869818,FALSE,FALSE,NA,NA,NA,NA,0.999129715984354,0.014127547334205,FALSE,TRUE,0.556827535960186,0.216726421285358,FALSE,FALSE,0.670190292480127,0.499639731845629,0.408763956945482,0.1942482569253,NA,NA,NA,NA,NA,NA,NA
190,1000,"GAUSS",0.878637573136358,0.00849014876921176,FALSE,TRUE,NA,NA,NA,NA,0.484159681109819,0.000128248691612098,FALSE,TRUE,0.697762069114979,0.0281563926810885,FALSE,TRUE,0.392493907250861,0.142891452829711,0.41466619425399,0.661518269113416,NA,NA,NA,NA,NA,NA,NA
191,1000,"GAUSS",0.469814642122897,0.0310465162458502,FALSE,TRUE,NA,NA,NA,NA,0.498609384626897,0.0132142895916091,FALSE,TRUE,0.658781150551236,0.18061770721411,FALSE,FALSE,0.936416334712546,0.538427251408654,0.808660681562996,0.400997786590686,NA,NA,NA,NA,NA,NA,NA
192,1000,"GAUSS",0.0224458112353381,0.0231977167060369,TRUE,TRUE,NA,NA,NA,NA,0.0669860158099581,1.00398473978913e-08,FALSE,TRUE,0.0442473280731087,0.215530474291238,TRUE,FALSE,0.653820572997646,0.698343036948216,0.753920287236952,0.238651677020207,NA,NA,NA,NA,NA,NA,NA
193,1000,"GAUSS",0.86383327978192,0.00232563276610415,FALSE,TRUE,NA,NA,NA,NA,0.927120287783027,3.3771745844291e-08,FALSE,TRUE,0.736509455754736,0.0629570901409396,FALSE,FALSE,0.32287204038189,0.271385799382114,0.40761427757662,0.248294652828518,NA,NA,NA,NA,NA,NA,NA
194,1000,"GAUSS",0.409062130698882,0.00196537759760076,FALSE,TRUE,NA,NA,NA,NA,0.671175219459348,3.99680288865056e-15,FALSE,TRUE,0.375758678872759,0.00829328998495415,FALSE,TRUE,0.202236808261534,0.234972408355639,0.420682605488371,0.541934626182203,NA,NA,NA,NA,NA,NA,NA
195,1000,"GAUSS",0.211298908902369,0.482368661593129,FALSE,FALSE,NA,NA,NA,NA,0.0587017162369304,3.89749572171638e-07,FALSE,TRUE,0.172133138183741,0.713932279563041,FALSE,FALSE,0.911865508664846,0.98140355233289,0.978230594501135,0.746186927113623,NA,NA,NA,NA,NA,NA,NA
196,1000,"GAUSS",0.88223375633423,0.0346127450086236,FALSE,TRUE,NA,NA,NA,NA,0.856265758267106,8.8461107781157e-06,FALSE,TRUE,0.964026208642178,0.394269607185746,FALSE,FALSE,0.624378482681697,0.204600757903268,0.446507315053248,0.688052379340663,NA,NA,NA,NA,NA,NA,NA
197,1000,"GAUSS",0.0146334406674983,0.611600832207794,TRUE,FALSE,NA,NA,NA,NA,0.181414025018354,0.0016006690767838,FALSE,TRUE,0.0864153881393078,0.914775965324435,FALSE,FALSE,0.556968223143209,0.817980651876396,0.706625396574382,0.950158184931598,NA,NA,NA,NA,NA,NA,NA
198,1000,"GAUSS",0.626666471248435,0.000323603281735016,FALSE,TRUE,NA,NA,NA,NA,0.0172451728920708,1.21758899629398e-08,TRUE,TRUE,0.839925710281469,0.170702212160647,FALSE,FALSE,0.34865636599104,0.066933018755748,0.028539815911983,0.521075062621085,NA,NA,NA,NA,NA,NA,NA
199,1000,"GAUSS",0.000789926273647316,0.208436999956842,TRUE,FALSE,NA,NA,NA,NA,0.00306801573142979,0.00634106213292129,TRUE,TRUE,0.000638773652424188,0.859438480032757,TRUE,FALSE,0.451649883402587,0.760590353268531,0.492369697697657,0.960345987881548,NA,NA,NA,NA,NA,NA,NA
200,1000,"GAUSS",0.817728780351894,0.00543128624799116,FALSE,TRUE,NA,NA,NA,NA,0.0404772631641352,1.63877874825857e-07,TRUE,TRUE,0.650693929825895,0.0118762626209367,FALSE,TRUE,0.0821766842801733,0.379131664459253,0.314718962220477,0.0638366058953759,NA,NA,NA,NA,NA,NA,NA
