"replication_id","route","gcm_null_p","gcm_alt_p","gcm_null_reject","gcm_alt_reject","rcot_null_p","rcot_alt_p","rcot_null_reject","rcot_alt_reject","pcor_null_p","pcor_alt_p","pcor_null_reject","pcor_alt_reject"
158,"A",0.0228401353371785,0.0589931639133632,TRUE,FALSE,0.099748323840144,1.65638001881074e-06,FALSE,TRUE,0.0837770519336297,0.0585351140768153,FALSE,FALSE
159,"A",0.194347098721513,0.0009551956851455,FALSE,TRUE,0.14555620387302,2.41806574763359e-13,FALSE,TRUE,0.0859580515582529,0.000288634115699729,FALSE,TRUE
160,"A",0.453646264059153,0.000821162179586564,FALSE,TRUE,0.437839670298376,1.74591973545191e-07,FALSE,TRUE,0.245011675125716,0.00108984889900698,FALSE,TRUE
161,"A",0.962388673666484,1.882612739533e-05,FALSE,TRUE,0.602945357358015,2.56101473361525e-10,FALSE,TRUE,0.615184551733369,0.00124919873140502,FALSE,TRUE
162,"A",0.619542792898805,0.123197943937979,FALSE,FALSE,0.182344350957097,1.50530427102114e-05,FALSE,TRUE,0.349363411034668,0.739581238456455,FALSE,FALSE
163,"A",0.168028006638204,4.04877226595105e-06,FALSE,TRUE,0.039638044962177,0.00354603931416364,TRUE,TRUE,0.101377224758751,6.62687208541081e-06,FALSE,TRUE
164,"A",0.271228262774201,0.0105408206489789,FALSE,TRUE,0.496355717664074,0.000143921907806321,FALSE,TRUE,0.260044583653648,0.204985616898335,FALSE,FALSE
165,"A",0.480461048536192,0.000248098198323619,FALSE,TRUE,0.294134260474767,0.00535955482683881,FALSE,TRUE,0.741861845907067,0.0105521480440665,FALSE,TRUE
166,"A",0.799375139334738,0.0328907998991363,FALSE,TRUE,0.674419555411256,3.25199328354842e-07,FALSE,TRUE,0.267261813867791,0.0237779862614709,FALSE,TRUE
167,"A",0.783638731485821,0.142550336752567,FALSE,FALSE,0.639289334409965,4.88261849115323e-05,FALSE,TRUE,0.856514330334439,0.30569269621058,FALSE,FALSE
168,"A",0.638422774639846,0.257353185454694,FALSE,FALSE,0.884583309246526,4.19998702483326e-10,FALSE,TRUE,0.676925755073446,0.772694552646366,FALSE,FALSE
169,"A",0.97767549817177,0.012670857610388,FALSE,TRUE,0.86723810015522,7.72517981264542e-05,FALSE,TRUE,0.940267271578661,0.0824196636035401,FALSE,FALSE
170,"A",0.175443119093214,0.162484324459853,FALSE,FALSE,0.989864960439774,1.28723396086716e-06,FALSE,TRUE,0.703351998336784,0.450736039108189,FALSE,FALSE
171,"A",0.121597125300447,0.688202460668226,FALSE,FALSE,0.200922552374555,0.00308650403388189,FALSE,TRUE,0.0862633936516888,0.672942695801103,FALSE,FALSE
172,"A",0.332771561199155,0.147519501825039,FALSE,FALSE,0.534597430600798,0.0920480038626128,FALSE,FALSE,0.38030008664068,0.298019300981909,FALSE,FALSE
173,"A",0.410896276795484,0.313791803948437,FALSE,FALSE,0.256831601026619,3.12132542035215e-11,FALSE,TRUE,0.364651364616151,0.321587648967896,FALSE,FALSE
174,"A",0.289929466602932,0.195559204799502,FALSE,FALSE,0.848896655826141,4.08922461447858e-08,FALSE,TRUE,0.549161389954387,0.38875657232244,FALSE,FALSE
175,"A",0.881867875915234,0.000631196411760031,FALSE,TRUE,0.174250938655758,3.53046947232372e-08,FALSE,TRUE,0.807711183680508,0.00693488964258665,FALSE,TRUE
176,"A",0.606811451643773,0.0378193374259727,FALSE,TRUE,0.796760171880981,0.000162052453275607,FALSE,TRUE,0.969688565815651,0.281606293637269,FALSE,FALSE
177,"A",0.0761309412552562,0.0821698994170937,FALSE,FALSE,0.0254259386686526,2.52040239594464e-05,TRUE,TRUE,0.847161979349992,0.146668088422516,FALSE,FALSE
178,"A",0.850343804710199,0.00334565358026491,FALSE,TRUE,0.0689960194502569,3.35969158848926e-06,FALSE,TRUE,0.429875563552697,0.00707325077845136,FALSE,TRUE
179,"A",0.806034513057689,0.0384088546164132,FALSE,TRUE,0.759341639547712,1.17598242947992e-05,FALSE,TRUE,0.573335121444502,0.163169821369712,FALSE,FALSE
180,"A",0.010920787461205,3.03482326955084e-05,TRUE,TRUE,0.0176823330032048,0.00161905483614677,TRUE,TRUE,0.00170897754637519,0.0018432906850582,TRUE,TRUE
181,"A",0.514567389182123,0.00978730940457823,FALSE,TRUE,0.658337150125916,0.0635072332281991,FALSE,FALSE,0.751426936389001,0.113509238204423,FALSE,FALSE
182,"A",0.457274653059225,0.147756523428527,FALSE,FALSE,0.410981769542407,4.54284251855119e-05,FALSE,TRUE,0.985674430774993,0.964547602229035,FALSE,FALSE
183,"A",0.630352220117448,0.0156992577319154,FALSE,TRUE,0.63222047879885,9.322326743888e-08,FALSE,TRUE,0.935662566679092,0.0327517633164192,FALSE,TRUE
184,"A",0.273184764898797,0.0515393308185599,FALSE,FALSE,0.568404690163243,0.000434590514906685,FALSE,TRUE,0.314571138989115,0.0458146902673154,FALSE,TRUE
185,"A",0.734950370240693,0.61023702309107,FALSE,FALSE,0.885781718639476,0.0117499811656586,FALSE,TRUE,0.32480910368855,0.461710803754326,FALSE,FALSE
186,"A",0.378225670297963,0.0351332561168301,FALSE,TRUE,0.973125995118044,2.47240515061087e-07,FALSE,TRUE,0.867625748914742,0.10218553454396,FALSE,FALSE
187,"A",0.38078116473616,0.0478563297489696,FALSE,TRUE,0.543227630151269,0.00219404533561718,FALSE,TRUE,0.236212841059664,0.105582662006872,FALSE,FALSE
188,"A",0.0270166506053904,0.00031201747998642,TRUE,TRUE,0.552790306063122,1.04048996107942e-06,FALSE,TRUE,0.00634323605136772,0.000196092798724625,TRUE,TRUE
189,"A",0.849690153984308,0.13348656869818,FALSE,FALSE,0.999611343428511,8.1259162979519e-06,FALSE,TRUE,0.556827535960186,0.216726421285358,FALSE,FALSE
190,"A",0.878637573136358,0.00849014876921176,FALSE,TRUE,0.25147901644447,0.0549442856222619,FALSE,FALSE,0.697762069114979,0.0281563926810885,FALSE,TRUE
191,"A",0.469814642122897,0.0310465162458502,FALSE,TRUE,0.232794554107542,0.00123503891952659,FALSE,TRUE,0.658781150551236,0.18061770721411,FALSE,FALSE
192,"A",0.0224458112353381,0.0231977167060369,TRUE,TRUE,0.124368104270488,3.95302907074679e-07,FALSE,TRUE,0.0442473280731087,0.215530474291238,TRUE,FALSE
193,"A",0.86383327978192,0.00232563276610415,FALSE,TRUE,0.87596682829063,0.000152572324824685,FALSE,TRUE,0.736509455754736,0.0629570901409396,FALSE,FALSE
194,"A",0.409062130698882,0.00196537759760076,FALSE,TRUE,0.0385368537468059,0.00382875894334911,TRUE,TRUE,0.375758678872759,0.00829328998495415,FALSE,TRUE
195,"A",0.211298908902369,0.482368661593129,FALSE,FALSE,0.491103141397923,0.00109692489870494,FALSE,TRUE,0.172133138183741,0.713932279563041,FALSE,FALSE
196,"A",0.88223375633423,0.0346127450086236,FALSE,TRUE,0.509270491808351,8.48591917845809e-08,FALSE,TRUE,0.964026208642178,0.394269607185746,FALSE,FALSE
197,"A",0.0146334406674983,0.611600832207794,TRUE,FALSE,0.123307167304978,0.0272199778715133,FALSE,TRUE,0.0864153881393078,0.914775965324435,FALSE,FALSE
198,"A",0.626666471248435,0.000323603281735016,FALSE,TRUE,0.262133310383356,1.27978021846609e-07,FALSE,TRUE,0.839925710281469,0.170702212160647,FALSE,FALSE
199,"A",0.000789926273647316,0.208436999956842,TRUE,FALSE,0.00524553010822593,1.44933133272573e-08,TRUE,TRUE,0.000638773652424188,0.859438480032757,TRUE,FALSE
200,"A",0.817728780351894,0.00543128624799116,FALSE,TRUE,0.820514446398812,4.5898829181823e-09,FALSE,TRUE,0.650693929825895,0.0118762626209367,FALSE,TRUE
1,"B",0.243008829864559,0.787671489154727,FALSE,FALSE,0.854495816712031,0.246699201888513,FALSE,FALSE,0.252378494347754,0.920811095064084,FALSE,FALSE
2,"B",0.0509087642426906,0.209389699571755,FALSE,FALSE,0.18783031977976,0.100939376618453,FALSE,FALSE,0.0250519805221305,0.702673498000016,TRUE,FALSE
3,"B",0.584543872292205,0.0428170300980002,FALSE,TRUE,0.427495223785044,7.11149039533954e-06,FALSE,TRUE,0.690125362169367,0.934138364888707,FALSE,FALSE
4,"B",0.21405578882873,0.217326026703332,FALSE,FALSE,0.190268500442417,0.0317415765352266,FALSE,TRUE,0.629149114391824,0.866193441113666,FALSE,FALSE
5,"B",0.13210665640227,0.379603214541699,FALSE,FALSE,0.645790924827311,0.00325710659734957,FALSE,TRUE,0.307410907607135,0.33479813210244,FALSE,FALSE
6,"B",0.303774206302021,0.418907006420814,FALSE,FALSE,0.877148360016392,0.00111287072859056,FALSE,TRUE,0.845716758134249,0.0642461857544157,FALSE,FALSE
7,"B",0.846207004646132,0.801538198779186,FALSE,FALSE,0.454097439093587,0.000416282865571271,FALSE,TRUE,0.888147742299142,0.696073444501997,FALSE,FALSE
8,"B",0.473762077040445,0.0295398465445723,FALSE,TRUE,0.540921394593399,0.0411551890384599,FALSE,TRUE,0.0457633905062385,0.131842121652383,TRUE,FALSE
9,"B",0.796446072613408,0.774357077869694,FALSE,FALSE,0.600655745308773,0.00181980598771858,FALSE,TRUE,0.598155094404907,0.869885048134851,FALSE,FALSE
10,"B",0.32324999855196,0.591182120559277,FALSE,FALSE,0.105959702571618,0.0468591519573999,FALSE,TRUE,0.469555424535349,0.644869672527515,FALSE,FALSE
11,"B",0.916695706744195,0.308505146457771,FALSE,FALSE,0.375506224189059,0.00762086344690316,FALSE,TRUE,0.626331758010643,0.902712775128284,FALSE,FALSE
12,"B",0.00265802354960775,0.0521614159397536,TRUE,FALSE,0.111559987399535,0.000438829768454441,FALSE,TRUE,0.00180302235609341,0.0875091182810786,TRUE,FALSE
13,"B",0.44926344344194,0.867631483032884,FALSE,FALSE,0.164811088749036,0.00731202121790031,FALSE,TRUE,0.543373756869934,0.642498056154643,FALSE,FALSE
14,"B",0.191223781769431,0.034490887755802,FALSE,TRUE,0.51688813227051,0.0284437312667739,FALSE,TRUE,0.646336669030138,0.956901871107106,FALSE,FALSE
15,"B",0.950350901212225,0.815479465369696,FALSE,FALSE,0.167801630388742,0.0383908090321066,FALSE,TRUE,0.244938443657366,0.789748108322762,FALSE,FALSE
16,"B",0.116835318831888,0.92046866717674,FALSE,FALSE,0.66712303895031,0.0122726244374788,FALSE,TRUE,0.0836277737645716,0.675830561174831,FALSE,FALSE
17,"B",0.878442430096156,0.442000919924959,FALSE,FALSE,0.897357495600128,0.16804346789609,FALSE,FALSE,0.730788028237366,0.843652693148782,FALSE,FALSE
18,"B",0.847931643120617,0.268514305850168,FALSE,FALSE,0.403567846419644,0.132990348743396,FALSE,FALSE,0.545644308207106,0.0191136086112293,FALSE,TRUE
19,"B",0.621343257538963,0.826408794431815,FALSE,FALSE,0.798517084625242,0.00881641555593948,FALSE,TRUE,0.184372839610298,0.487898687098099,FALSE,FALSE
20,"B",0.0358999550411888,0.737892641619669,TRUE,FALSE,0.343140898251589,0.00097382835461779,FALSE,TRUE,0.0123830614936491,0.872009279269983,TRUE,FALSE
21,"B",0.492599352832629,0.535278326987807,FALSE,FALSE,0.460216387549962,0.10145825494121,FALSE,FALSE,0.539900050759732,0.685725646396882,FALSE,FALSE
22,"B",0.941263800443126,0.395507601759214,FALSE,FALSE,0.939132894352113,0.0942827955372143,FALSE,FALSE,0.904845540940799,0.072074588752626,FALSE,FALSE
23,"B",0.0277708116541173,0.43306725448878,TRUE,FALSE,0.0189129785455779,0.00292085986290014,TRUE,TRUE,0.0161283686934878,0.701657653436858,TRUE,FALSE
24,"B",0.990628469237025,0.497858282711492,FALSE,FALSE,0.568448758518734,0.1482352241618,FALSE,FALSE,0.87755727661107,0.680786074006426,FALSE,FALSE
25,"B",0.316861549028668,0.882261173140427,FALSE,FALSE,0.135983947907204,0.00338403319416791,FALSE,TRUE,0.791183777876701,0.666515130600486,FALSE,FALSE
26,"B",0.179232882267803,0.235288756035898,FALSE,FALSE,0.626528815397795,0.226697859558817,FALSE,FALSE,0.243271058762932,0.797443437890332,FALSE,FALSE
27,"B",0.176471634265932,0.359266250761548,FALSE,FALSE,0.34569749767593,0.332359219025318,FALSE,FALSE,0.104968552339067,0.69485966445409,FALSE,FALSE
28,"B",0.53280196774712,0.326056186674702,FALSE,FALSE,0.73617370424197,0.00372412385800303,FALSE,TRUE,0.354626956957405,0.57239333137757,FALSE,FALSE
29,"B",0.184093012110028,0.664009083145672,FALSE,FALSE,0.229979309419564,0.0142324806526802,FALSE,TRUE,0.0368529333959451,0.22172207384098,TRUE,FALSE
30,"B",0.898103313139893,0.610586020481302,FALSE,FALSE,0.497129955064741,0.125709431332241,FALSE,FALSE,0.267094047382688,0.699388162791872,FALSE,FALSE
31,"B",0.435847778671349,0.366116472334334,FALSE,FALSE,0.159092051993706,0.189930157860294,FALSE,FALSE,0.182647083300734,0.068797556395248,FALSE,FALSE
32,"B",0.870428003079529,0.672393639399142,FALSE,FALSE,0.360751158635989,0.0180059188971016,FALSE,TRUE,0.95669818729812,0.415389586464358,FALSE,FALSE
33,"B",0.216728939559103,0.160170372909064,FALSE,FALSE,0.626392806263394,0.0208107638134472,FALSE,TRUE,0.00668285141432013,0.132486587348917,TRUE,FALSE
34,"B",0.586013451422237,0.103721865054466,FALSE,FALSE,0.454555899347512,0.00597289969941228,FALSE,TRUE,0.791709570693411,0.00752827912124342,FALSE,TRUE
35,"B",0.2633924119087,0.751735082553416,FALSE,FALSE,0.0176792371254515,0.000900119593322701,TRUE,TRUE,0.630231496625573,0.70741969100953,FALSE,FALSE
36,"B",0.605176796279028,0.740513988773751,FALSE,FALSE,0.306790900707141,0.0186598773570338,FALSE,TRUE,0.313808854418517,0.89905021372779,FALSE,FALSE
37,"B",0.629894862889388,0.60307874191575,FALSE,FALSE,0.636009579796362,0.00241139994351636,FALSE,TRUE,0.552886897383467,0.546996112813583,FALSE,FALSE
38,"B",0.997222256994678,0.592187583778575,FALSE,FALSE,0.497652142419221,0.00451116791232908,FALSE,TRUE,0.828390450623601,0.707676146537566,FALSE,FALSE
39,"B",0.587492110746991,0.893537799848741,FALSE,FALSE,0.998538881248335,0.149239684273825,FALSE,FALSE,0.703125028662266,0.77542010078303,FALSE,FALSE
40,"B",0.105890798644782,0.447486582615049,FALSE,FALSE,0.679734921190025,0.141539748869805,FALSE,FALSE,0.562608921125209,0.159441657189879,FALSE,FALSE
41,"B",0.0494924152534978,0.727821051913386,TRUE,FALSE,0.245578583083688,0.0378853996108757,FALSE,TRUE,0.119062077470254,0.758324190449178,FALSE,FALSE
42,"B",0.472333092883968,0.295279262852789,FALSE,FALSE,0.516098193621334,0.0109644503365598,FALSE,TRUE,0.538714936299719,0.610215565333713,FALSE,FALSE
43,"B",0.219126279190197,0.291884212546891,FALSE,FALSE,0.26109680573454,0.590940399299372,FALSE,FALSE,0.367635883168118,0.989124860895658,FALSE,FALSE
44,"B",0.533740577730622,0.0969276440474464,FALSE,FALSE,0.706325541990347,0.0154529676821772,FALSE,TRUE,0.279843298639733,0.00817449932593776,FALSE,TRUE
45,"B",0.521503221364404,0.861761941942109,FALSE,FALSE,0.720249300715788,0.0177856415676865,FALSE,TRUE,0.687587270778437,0.801794447324375,FALSE,FALSE
46,"B",0.843169060719318,0.713649351382,FALSE,FALSE,0.722003993391319,0.0309008923082376,FALSE,TRUE,0.848734948103848,0.125097206292012,FALSE,FALSE
47,"B",0.845261600422187,0.589405412547529,FALSE,FALSE,0.475986003667343,0.000770031860817699,FALSE,TRUE,0.835982623479234,0.397840926324158,FALSE,FALSE
48,"B",0.0871184464103836,0.203167286414755,FALSE,FALSE,0.391744035463415,0.0496171618515966,FALSE,TRUE,0.909464963361249,0.945807135939895,FALSE,FALSE
49,"B",0.258887916363044,0.540607746465187,FALSE,FALSE,0.626383980969599,3.75307899103117e-06,FALSE,TRUE,0.0632040524721499,0.497375933757662,FALSE,FALSE
50,"B",0.263846490961359,0.940430344532369,FALSE,FALSE,0.554043802355542,0.00100831777998334,FALSE,TRUE,0.79406759301972,0.430153403883625,FALSE,FALSE
51,"B",0.118179736472816,0.0167013712592888,FALSE,TRUE,0.0690349543072423,0.0260760431405974,FALSE,TRUE,0.650769683422204,0.456674381688098,FALSE,FALSE
52,"B",0.824097499115374,0.851666550971904,FALSE,FALSE,0.699397831501377,2.05984632136724e-05,FALSE,TRUE,0.694297301184105,0.739831545566298,FALSE,FALSE
53,"B",0.178490658529859,0.0188882248584013,FALSE,TRUE,0.0143854118607056,0.0045591340079506,TRUE,TRUE,0.360111642010743,0.0694878665122877,FALSE,FALSE
54,"B",0.603079894837299,0.759205962156236,FALSE,FALSE,0.167162358416722,0.0452010923849604,FALSE,TRUE,0.52115497620798,0.887697281023999,FALSE,FALSE
55,"B",0.36549290094376,0.325168886548837,FALSE,FALSE,0.396805202772278,0.118627609958564,FALSE,FALSE,0.322114714395388,0.890939420908302,FALSE,FALSE
56,"B",0.58369228589336,0.426765243115062,FALSE,FALSE,0.69104624696426,0.00378762846174108,FALSE,TRUE,0.495579850974548,0.856199396225292,FALSE,FALSE
57,"B",0.0809870804125942,0.496742149476051,FALSE,FALSE,0.0283212456548009,0.0110929047005631,TRUE,TRUE,0.981792003771368,0.351933053726443,FALSE,FALSE
58,"B",0.671365396432307,0.80295322426075,FALSE,FALSE,0.27551634920213,0.0176611905398645,FALSE,TRUE,0.646592755709734,0.20220434599899,FALSE,FALSE
59,"B",0.437435565986569,0.346706859968277,FALSE,FALSE,0.683883829437165,0.00217115342626106,FALSE,TRUE,0.376505612842491,0.469345933517692,FALSE,FALSE
60,"B",0.928506664924761,0.475951181270045,FALSE,FALSE,0.990161702121502,0.236537613491485,FALSE,FALSE,0.253192067208961,0.0416263692910914,FALSE,TRUE
61,"B",0.97794432067009,0.678084377127759,FALSE,FALSE,0.959343725087318,0.0330362765111775,FALSE,TRUE,0.554681642938957,0.162665507908652,FALSE,FALSE
62,"B",0.972375842354069,0.708442289724404,FALSE,FALSE,0.79682491821077,0.754940706059733,FALSE,FALSE,0.978197236866896,0.129124401909737,FALSE,FALSE
63,"B",0.504817610818979,0.665314163884197,FALSE,FALSE,0.869923779513503,0.0403326819638493,FALSE,TRUE,0.937129381543781,0.899548568571713,FALSE,FALSE
64,"B",0.455658610099874,0.838075729716423,FALSE,FALSE,0.923263604284387,0.00012170049944793,FALSE,TRUE,0.973653173141257,0.474232033045798,FALSE,FALSE
65,"B",0.0846496850132152,0.678640609327758,FALSE,FALSE,0.0525020685437595,0.519858167302725,FALSE,FALSE,0.315487050370389,0.139624279638255,FALSE,FALSE
66,"B",0.740036768729247,0.0830759453527171,FALSE,FALSE,0.911159481638028,0.0601413420445079,FALSE,FALSE,0.887336101551237,0.00368735853433306,FALSE,TRUE
67,"B",0.237156805398721,0.304498612353752,FALSE,FALSE,0.313337207102861,0.00881708114719959,FALSE,TRUE,0.664003467141073,0.571153144697095,FALSE,FALSE
68,"B",0.823318402667268,0.517374610230137,FALSE,FALSE,0.214460153276362,0.00110089703098604,FALSE,TRUE,0.82708973015177,0.162081666291,FALSE,FALSE
69,"B",0.389980223679488,0.945628789936069,FALSE,FALSE,0.686274293991477,0.00256278527479992,FALSE,TRUE,0.38765715497791,0.360423972003238,FALSE,FALSE
70,"B",0.00129445451663574,0.457233643773582,TRUE,FALSE,0.157544554017705,0.0245192466856301,FALSE,TRUE,0.00366231240656676,0.299539328018898,TRUE,FALSE
71,"B",0.379697410557525,0.042960786713014,FALSE,TRUE,0.811981882857714,0.0103693280731583,FALSE,TRUE,0.220103373190069,0.837069395960452,FALSE,FALSE
72,"B",0.248810035437077,0.673020991707569,FALSE,FALSE,0.00717031541630464,0.00668974934380118,TRUE,TRUE,0.482220810331151,0.420580724441054,FALSE,FALSE
73,"B",0.829288957976869,0.0911589931284015,FALSE,FALSE,0.3077913047177,0.211047000176988,FALSE,FALSE,0.944100253666656,0.0375102731269344,FALSE,TRUE
74,"B",0.511525672752873,0.309930757076647,FALSE,FALSE,0.754400463793177,0.324758745659822,FALSE,FALSE,0.0744797747718014,0.980796737569397,FALSE,FALSE
75,"B",0.093992520399768,0.14268084397631,FALSE,FALSE,0.177386565806112,0.0074802715683947,FALSE,TRUE,0.0754963371665262,0.00597564654458768,FALSE,TRUE
76,"B",0.604000504324904,0.176557107427685,FALSE,FALSE,0.269354838310213,0.136224808412859,FALSE,FALSE,0.279928190559834,0.558087479022935,FALSE,FALSE
77,"B",0.935700607053001,0.9908187835795,FALSE,FALSE,0.260763578078724,0.096202812071089,FALSE,FALSE,0.782263546606211,0.320319361535038,FALSE,FALSE
78,"B",0.321289353685865,0.518459170699398,FALSE,FALSE,0.462147217815565,0.0227939721124737,FALSE,TRUE,0.980396136602323,0.240905438285767,FALSE,FALSE
79,"B",0.644043322940768,0.557183805071681,FALSE,FALSE,0.142489038192261,0.000230067456312932,FALSE,TRUE,0.390343646938256,0.205731795793048,FALSE,FALSE
80,"B",0.26909747937959,0.0625253959887031,FALSE,FALSE,0.28696092546931,3.22294998023054e-06,FALSE,TRUE,0.223011621761743,0.0379677573044688,FALSE,TRUE
81,"B",0.0968699251074338,0.630921936020973,FALSE,FALSE,0.146649228585291,4.85489584886034e-05,FALSE,TRUE,0.0288053175323545,0.177041113910737,TRUE,FALSE
82,"B",0.0821213946297578,0.532535374002306,FALSE,FALSE,0.494632466218233,0.0053063214108322,FALSE,TRUE,0.139647795342981,0.284043665387779,FALSE,FALSE
83,"B",0.249983037156738,0.377792754253474,FALSE,FALSE,0.772001681217726,0.0631161347309328,FALSE,FALSE,0.322275169096503,0.12014567328103,FALSE,FALSE
84,"B",0.955785714595597,0.910208780890433,FALSE,FALSE,0.840161303838653,0.00566273152809205,FALSE,TRUE,0.71878095334451,0.59916438614217,FALSE,FALSE
85,"B",0.599623622462992,0.626340877150907,FALSE,FALSE,0.483203410989298,0.335305856086669,FALSE,FALSE,0.418129839973563,0.352199734579735,FALSE,FALSE
86,"B",0.88586425406437,0.532072520066166,FALSE,FALSE,0.76054697848006,0.14664737554661,FALSE,FALSE,0.48847530291288,0.302080173273518,FALSE,FALSE
87,"B",0.0350594871461006,0.0174796318110136,TRUE,TRUE,0.0266093515534538,0.00287285263203085,TRUE,TRUE,0.110761314506302,0.00919624896771336,FALSE,TRUE
88,"B",0.580487975727168,0.339474939911425,FALSE,FALSE,0.37756268798467,0.279174787816325,FALSE,FALSE,0.679648257717048,0.879943602209809,FALSE,FALSE
89,"B",0.701673920237126,0.847191356826164,FALSE,FALSE,0.798445526871495,0.175176679082279,FALSE,FALSE,0.659566369149831,0.289886242515329,FALSE,FALSE
90,"B",0.889406012116874,0.84270932470893,FALSE,FALSE,0.493781552621417,0.59590487420208,FALSE,FALSE,0.370652478923923,0.119948133096964,FALSE,FALSE
91,"B",0.596507175067339,0.104619469132436,FALSE,FALSE,0.821098964883888,0.0411479474415002,FALSE,TRUE,0.318035794108772,0.000307891508949535,FALSE,TRUE
92,"B",0.578443179525354,0.572344914138413,FALSE,FALSE,0.347564586597901,0.0577592411993301,FALSE,FALSE,0.415927916270322,0.410650623771211,FALSE,FALSE
93,"B",0.00790515253870416,0.404473452465215,TRUE,FALSE,0.252089471688062,0.0117579227853493,FALSE,TRUE,0.0603177417442151,0.761624971724023,FALSE,FALSE
94,"B",0.041632154520593,0.115773193304033,TRUE,FALSE,0.208577278353031,0.0465558751776111,FALSE,TRUE,0.00104347212113772,0.114517702967564,TRUE,FALSE
95,"B",0.955337307852158,0.148125398187998,FALSE,FALSE,0.837174242951225,0.029304218783561,FALSE,TRUE,0.9681589958032,0.781818345355946,FALSE,FALSE
96,"B",0.472662383005027,0.107102918065522,FALSE,FALSE,0.343143673890252,0.0156334692728443,FALSE,TRUE,0.615102014519034,0.00300940767690355,FALSE,TRUE
97,"B",0.610732320560948,0.319915135430508,FALSE,FALSE,0.492792194490501,0.12091006384957,FALSE,FALSE,0.597940347945853,0.205868540064364,FALSE,FALSE
98,"B",0.198322204649133,0.834472399317672,FALSE,FALSE,0.923027857479364,0.00255395196128438,FALSE,TRUE,0.755309728063819,0.36207241910759,FALSE,FALSE
99,"B",0.0762914034255043,0.783194978689917,FALSE,FALSE,0.400338636439303,0.0101660001403726,FALSE,TRUE,0.286932250225406,0.16698892777429,FALSE,FALSE
100,"B",0.23049468563195,0.0541561796141044,FALSE,FALSE,0.419805556293662,0.00347180967520677,FALSE,TRUE,0.205592186655153,0.206562740324554,FALSE,FALSE
101,"B",0.0148446908808207,0.432639360591976,TRUE,FALSE,0.278904752756084,0.00674809013860633,FALSE,TRUE,0.0335516050664869,0.635306043988432,TRUE,FALSE
102,"B",0.855748822033475,0.299447661198797,FALSE,FALSE,0.988724970419005,0.0296109670175491,FALSE,TRUE,0.239878177696325,0.193588287046886,FALSE,FALSE
103,"B",0.847054023945786,0.24336618764313,FALSE,FALSE,0.803316915283187,0.0787152518565513,FALSE,FALSE,0.703461915100081,0.965736037463659,FALSE,FALSE
104,"B",0.0246706083691334,0.389730342888247,TRUE,FALSE,0.168532817430206,0.0011354130963217,FALSE,TRUE,0.0758334861254551,0.48902612611791,FALSE,FALSE
105,"B",0.884436459071129,0.903215319053803,FALSE,FALSE,0.6599105010795,0.259545824588365,FALSE,FALSE,0.91921792998259,0.505240948669252,FALSE,FALSE
106,"B",0.736820227618237,0.91889252213303,FALSE,FALSE,0.519391817694391,0.00125020146402599,FALSE,TRUE,0.482923664182168,0.093969572124565,FALSE,FALSE
107,"B",0.128817838866044,0.0671046649132443,FALSE,FALSE,0.0975357343966353,0.0170124556854542,FALSE,TRUE,0.0911602209354835,0.126757092947229,FALSE,FALSE
108,"B",0.832788375111599,0.358250842818373,FALSE,FALSE,0.515271625438918,0.0492036391915056,FALSE,TRUE,0.172711340396032,0.140835556086589,FALSE,FALSE
109,"B",0.828825529393839,0.912207690347132,FALSE,FALSE,0.246973914335226,0.000237887269384451,FALSE,TRUE,0.770719133804427,0.933057595139494,FALSE,FALSE
110,"B",0.14292895295669,0.507809008759548,FALSE,FALSE,0.357698895075833,0.0080601303479485,FALSE,TRUE,0.337499039315344,0.28863698541905,FALSE,FALSE
111,"B",0.896079415377137,0.497153598951336,FALSE,FALSE,0.779618877315827,0.0044472098257039,FALSE,TRUE,0.775579675420387,0.18326965664317,FALSE,FALSE
112,"B",0.695869976499556,0.431934741038173,FALSE,FALSE,0.689699559395221,0.144348379675594,FALSE,FALSE,0.880123358523616,0.0677536928685459,FALSE,FALSE
113,"B",0.94731099909059,0.455414752621685,FALSE,FALSE,0.439457855903203,0.363829686428843,FALSE,FALSE,0.637147926340965,0.271992104582786,FALSE,FALSE
114,"B",0.376098898319319,0.32442147609599,FALSE,FALSE,0.512040850413679,0.128083526062684,FALSE,FALSE,0.786454858181706,0.349281726279512,FALSE,FALSE
115,"B",0.996067845458629,0.572558653817177,FALSE,FALSE,0.647070675639012,0.231323657115621,FALSE,FALSE,0.110765419352335,0.151147537903142,FALSE,FALSE
116,"B",0.330880118117094,0.140500106004068,FALSE,FALSE,0.53355737909401,0.000202661633692758,FALSE,TRUE,0.60881233942943,0.326046373992728,FALSE,FALSE
117,"B",0.27736677561417,0.0534215834238675,FALSE,FALSE,0.178973574144487,0.00214662091125939,FALSE,TRUE,0.662279244456513,0.463473967818566,FALSE,FALSE
118,"B",0.118876230382693,0.630434077021133,FALSE,FALSE,0.126770277635234,0.0015611677432672,FALSE,TRUE,0.397603158090058,0.40331151698899,FALSE,FALSE
119,"B",0.142855292644669,0.460811927946598,FALSE,FALSE,0.446245113254046,0.0324996700294364,FALSE,TRUE,0.205470469522694,0.82626173229575,FALSE,FALSE
120,"B",0.0919618777435606,0.201867951035829,FALSE,FALSE,0.236128789949585,0.156256273914463,FALSE,FALSE,0.87236242167786,0.872976671325566,FALSE,FALSE
