"replication_id","N","simulator","gcm_null_p","gcm_alt_p","gcm_null_reject","gcm_alt_reject","kci_null_p","kci_alt_p","kci_null_reject","kci_alt_reject","rcot_null_p","rcot_alt_p","rcot_null_reject","rcot_alt_reject","pcor_null_p","pcor_alt_p","pcor_null_reject","pcor_alt_reject","ks_Z1_p","ks_Z2_p","ks_Z3_p","ks_Y_p","delta_Z1_mean_abs","delta_Z2_mean_abs","delta_Z3_mean_abs","delta_Z2_mean_abs_tail","delta_Z3_mean_abs_tail","delta_Z2_mean_abs_mid","delta_Z3_mean_abs_mid"
16,1000,"BN",0.116835318831888,0.92046866717674,FALSE,FALSE,NA,NA,NA,NA,0.489583316885958,0.367329355035008,FALSE,FALSE,0.0836277737645716,0.675830561174831,FALSE,FALSE,0.32987004837511,0.615059909705169,0.605391971249597,0.0376174769166737,1.13195043616177e-17,0.20053185563935,0.266440943451244,0.156326231024198,0.286374126281035,0.20560786381701,0.263952098351011
17,1000,"BN",0.878442430096156,0.442000919924959,FALSE,FALSE,NA,NA,NA,NA,0.717140623149258,0.0641830105035118,FALSE,FALSE,0.730788028237366,0.843652693148782,FALSE,FALSE,0.817810181693531,0.134093501502554,0.148270423921096,0.512492906954861,1.1932078589072e-17,0.207017361556773,0.262631581670814,0.142028797677426,0.310969020099638,0.21664253347461,0.25690029702489
18,1000,"BN",0.847931643120617,0.268514305850168,FALSE,FALSE,NA,NA,NA,NA,0.585287182881193,0.00537083545131356,FALSE,TRUE,0.545644308207106,0.0191136086112293,FALSE,TRUE,0.395476236125326,0.327367941484409,0.522018827843832,0.542224831247968,1.22380404421474e-17,0.214672608821531,0.255958114464442,0.173234651862916,0.252376826396665,0.219225725068926,0.256342815397526
19,1000,"BN",0.621343257538963,0.826408794431815,FALSE,FALSE,NA,NA,NA,NA,0.272369258643307,0.00634796210542754,FALSE,TRUE,0.184372839610298,0.487898687098099,FALSE,FALSE,0.668192560624341,0.486702446822131,0.952041251519596,0.691993983569612,1.29165883717974e-17,0.205698904328704,0.279491839203661,0.157115935314606,0.287215514947761,0.211581147213819,0.27853722759484
20,1000,"BN",0.0358999550411888,0.737892641619669,TRUE,FALSE,NA,NA,NA,NA,0.197449466167188,1.42196640336989e-05,FALSE,TRUE,0.0123830614936491,0.872009279269983,TRUE,FALSE,0.149524849878514,0.00165839800007084,0.0103906016656528,0.166438456237144,1.22571224003831e-17,0.194281428397879,0.268056608900751,0.141876051567985,0.266460776277976,0.200429545232671,0.268299293124491
21,1000,"BN",0.492599352832629,0.535278326987807,FALSE,FALSE,NA,NA,NA,NA,0.161279145230831,0.0505384997242414,FALSE,FALSE,0.539900050759732,0.685725646396882,FALSE,FALSE,0.534163792441411,0.746967290739773,0.992616371106949,0.700514562163495,1.34272475950381e-17,0.208517041794464,0.270300759500665,0.165360221472298,0.312139777615024,0.21396024435762,0.265651979710181
22,1000,"BN",0.941263800443126,0.395507601759214,FALSE,FALSE,NA,NA,NA,NA,0.879837908810541,0.0764759697779643,FALSE,FALSE,0.904845540940799,0.072074588752626,FALSE,FALSE,0.352912036638861,0.894912634951215,0.604674114254347,0.967019836075957,1.34480100666412e-17,0.209949818443729,0.263632882176698,0.150469240049359,0.265544318644189,0.216048709061894,0.263403852275218
23,1000,"BN",0.0277708116541173,0.43306725448878,TRUE,FALSE,NA,NA,NA,NA,0.0536489082223774,0.0118492675301938,FALSE,TRUE,0.0161283686934878,0.701657653436858,TRUE,FALSE,0.61728776605874,0.840638964613871,0.769159707063101,0.398618767370915,1.32586677097438e-17,0.214737731368821,0.269389878108026,0.151183015200338,0.2791291181924,0.222592808648072,0.268331734506841
24,1000,"BN",0.990628469237025,0.497858282711492,FALSE,FALSE,NA,NA,NA,NA,0.221530889646915,0.00860409465769862,FALSE,TRUE,0.87755727661107,0.680786074006426,FALSE,FALSE,0.0910707073978633,0.74081360732949,0.218199884741537,0.186128149032278,1.11820546312008e-17,0.20011407473567,0.260331099562669,0.145272758344162,0.295752430980666,0.206547972189422,0.256785069684739
25,1000,"BN",0.316861549028668,0.882261173140427,FALSE,FALSE,NA,NA,NA,NA,0.0407603921994332,1.60766800316736e-07,TRUE,TRUE,0.791183777876701,0.666515130600486,FALSE,FALSE,0.251264353259867,0.359076142048505,0.463708420301313,0.640285811632536,1.15523909882675e-17,0.198626959581167,0.255869466687123,0.140346255853662,0.27895437710555,0.20362606446116,0.253361350034123
26,1000,"BN",0.179232882267803,0.235288756035898,FALSE,FALSE,NA,NA,NA,NA,0.725282928719205,0.0715786580843956,FALSE,FALSE,0.243271058762932,0.797443437890332,FALSE,FALSE,0.816877184992507,0.602243765380749,0.532122474268336,0.878269108410951,1.24541219351237e-17,0.203835548692645,0.273361858825114,0.185133921398087,0.327342192957729,0.205959786982227,0.267892485763219
27,1000,"BN",0.176471634265932,0.359266250761548,FALSE,FALSE,NA,NA,NA,NA,0.137189560427229,0.093107105433842,FALSE,FALSE,0.104968552339067,0.69485966445409,FALSE,FALSE,0.867587736558132,0.0854322502781041,0.0555857811562405,0.82284141585865,1.32491944932617e-17,0.204690118590618,0.260341672059267,0.16336875668028,0.307466383086821,0.209128847389403,0.255680986353245
28,1000,"BN",0.53280196774712,0.326056186674702,FALSE,FALSE,NA,NA,NA,NA,0.813175629755782,0.000296366814030891,FALSE,TRUE,0.354626956957405,0.57239333137757,FALSE,FALSE,0.410416876765478,0.532078510194709,0.852017591688238,0.8266287383475,1.15745087125863e-17,0.197743182629516,0.261712038567763,0.16497263932262,0.26868804228215,0.200631554781702,0.260971224014023
29,1000,"BN",0.184093012110028,0.664009083145672,FALSE,FALSE,NA,NA,NA,NA,0.893809363287368,0.221543007432839,FALSE,FALSE,0.0368529333959451,0.22172207384098,TRUE,FALSE,0.37584891548232,0.791060139645819,0.855216425167857,0.731318014472329,1.13787018002354e-17,0.205102817600397,0.259249850817766,0.200981121390566,0.299507031973303,0.205591519835567,0.254826475751842
30,1000,"BN",0.898103313139893,0.610586020481302,FALSE,FALSE,NA,NA,NA,NA,0.343094660216849,0.51312918773446,FALSE,FALSE,0.267094047382688,0.699388162791872,FALSE,FALSE,0.187771921860966,0.0863460925819083,0.112153506092126,0.160198181460182,1.49671941507279e-17,0.211567091960296,0.263695002617391,0.155835505342198,0.269909626962167,0.217828371435744,0.262996807891226
31,1000,"BN",0.435847778671349,0.366116472334334,FALSE,FALSE,NA,NA,NA,NA,0.124567589500746,0.00386326390536651,FALSE,TRUE,0.182647083300734,0.068797556395248,FALSE,FALSE,0.428488985275872,0.315016898320843,0.579503219749208,0.649797544625897,1.31411808518278e-17,0.218463842055136,0.264991842030726,0.190534082443251,0.301628901477479,0.221464048790854,0.260739326202085
32,1000,"BN",0.870428003079529,0.672393639399142,FALSE,FALSE,NA,NA,NA,NA,0.138837398738373,0.0144075924318173,FALSE,TRUE,0.95669818729812,0.415389586464358,FALSE,FALSE,0.455119501665196,0.910667547463589,0.859669497372975,0.943260328983469,1.35889563490643e-17,0.218857829663001,0.266461913143631,0.159278904861859,0.266910359437416,0.225477710196461,0.266404783006993
33,1000,"BN",0.216728939559103,0.160170372909064,FALSE,FALSE,NA,NA,NA,NA,0.543571732002195,0.0076921991210811,FALSE,TRUE,0.00668285141432013,0.132486587348917,TRUE,FALSE,0.732686787933234,0.106470114807107,0.323700721158056,0.733638419540231,1.20541631418256e-17,0.204639922158856,0.278037515006828,0.167826101872399,0.312400647676832,0.208730346635129,0.274176918344235
34,1000,"BN",0.586013451422237,0.103721865054466,FALSE,FALSE,NA,NA,NA,NA,0.0730619415783608,0.000560814191242875,FALSE,TRUE,0.791709570693411,0.00752827912124342,FALSE,TRUE,0.137881819839185,0.136176038425483,0.30734213432667,0.066350767922267,1.28217748918136e-17,0.205656904613698,0.259945236926165,0.188844161079226,0.25536864110314,0.207524987228639,0.260408944872992
35,1000,"BN",0.2633924119087,0.751735082553416,FALSE,FALSE,NA,NA,NA,NA,0.172663010954004,7.09836943728615e-05,FALSE,TRUE,0.630231496625573,0.70741969100953,FALSE,FALSE,0.253027083088089,0.497982244971411,0.363254438982019,0.283057735687194,1.12225224772888e-17,0.203091566055714,0.262545799466157,0.176828607391038,0.282085102192794,0.206238415526174,0.260494712439604
36,1000,"BN",0.605176796279028,0.740513988773751,FALSE,FALSE,NA,NA,NA,NA,0.0524228576452032,0.000447589514327107,FALSE,TRUE,0.313808854418517,0.89905021372779,FALSE,FALSE,0.478369933466331,0.716137471715047,0.595702260551291,0.494824135948245,1.1857485479605e-17,0.209687730280327,0.262163692418418,0.163846215601651,0.279245920314792,0.214837889326541,0.260009177188245
37,1000,"BN",0.629894862889388,0.60307874191575,FALSE,FALSE,NA,NA,NA,NA,0.533090738476947,0.000126049898383496,FALSE,TRUE,0.552886897383467,0.546996112813583,FALSE,FALSE,0.118506845747876,0.0686221401264631,0.0613300485736813,0.153015717202539,1.24386720541658e-17,0.213125120087863,0.260633161249716,0.174745142677142,0.273424604841903,0.217484538457455,0.259100479878647
38,1000,"BN",0.997222256994678,0.592187583778575,FALSE,FALSE,NA,NA,NA,NA,0.30368590955612,0.00239655812050876,FALSE,TRUE,0.828390450623601,0.707676146537566,FALSE,FALSE,0.444117368755666,0.363568358911204,0.558616876015954,0.740801339386836,1.23440754146165e-17,0.206769464491308,0.255794797641082,0.15400435965073,0.295283077038597,0.212893985588875,0.250410032268694
39,1000,"BN",0.587492110746991,0.893537799848741,FALSE,FALSE,NA,NA,NA,NA,0.975800956388841,0.00603164808515755,FALSE,TRUE,0.703125028662266,0.77542010078303,FALSE,FALSE,0.17833732106906,0.746155364050145,0.433456637225355,0.456069985371599,1.17105760852332e-17,0.204449523673307,0.268380486601187,0.129287411919257,0.276867930912978,0.212431340850728,0.267447903929859
40,1000,"BN",0.105890798644782,0.447486582615049,FALSE,FALSE,NA,NA,NA,NA,0.185150697756787,0.0104376604299266,FALSE,TRUE,0.562608921125209,0.159441657189879,FALSE,FALSE,0.351334386471627,0.884539744529305,0.54272765823981,0.324977226941345,1.20613154880322e-17,0.215266976041186,0.277177951336205,0.172784380742191,0.273214759151345,0.220092393324591,0.277647860029264
41,1000,"BN",0.0494924152534978,0.727821051913386,TRUE,FALSE,NA,NA,NA,NA,0.408052880631463,0.00259879462119161,FALSE,TRUE,0.119062077470254,0.758324190449178,FALSE,FALSE,0.181222174631169,0.10084305183369,0.131910235057867,0.37130938505531,1.20235852524297e-17,0.211656088433224,0.275890249879517,0.181053526039016,0.313232367701756,0.214793947642332,0.271833123996391
42,1000,"BN",0.472333092883968,0.295279262852789,FALSE,FALSE,NA,NA,NA,NA,0.254217803889376,9.3552508718453e-05,FALSE,TRUE,0.538714936299719,0.610215565333713,FALSE,FALSE,0.063854529185357,0.105234846459537,0.00924348159892907,0.00801231852626783,1.26509046294298e-17,0.206466509933858,0.268674386062138,0.152557930309918,0.309351515916092,0.212858354945198,0.264503522692328
43,1000,"BN",0.219126279190197,0.291884212546891,FALSE,FALSE,NA,NA,NA,NA,0.37839396835678,0.140918061839865,FALSE,FALSE,0.367635883168118,0.989124860895658,FALSE,FALSE,0.750333244935369,0.299765333421443,0.843920149217212,0.718542384754659,1.27857793796871e-17,0.204070743599079,0.26792467267716,0.165321149822378,0.293583626998846,0.207949965858352,0.265168395191885
44,1000,"BN",0.533740577730622,0.0969276440474464,FALSE,FALSE,NA,NA,NA,NA,0.543999371440294,2.49195207091546e-06,FALSE,TRUE,0.279843298639733,0.00817449932593776,FALSE,TRUE,0.305704491305554,0.843688945121173,0.282400782331093,0.199113709073713,1.237703516066e-17,0.207069147723822,0.271737602255678,0.125436552863601,0.274824662928567,0.216748180224027,0.271375433126456
45,1000,"BN",0.521503221364404,0.861761941942109,FALSE,FALSE,NA,NA,NA,NA,0.96111679243905,0.00347012128644153,FALSE,TRUE,0.687587270778437,0.801794447324375,FALSE,FALSE,0.69128410453389,0.758587976387608,0.658799312005455,0.945529731496611,1.2040715646755e-17,0.205479125823225,0.271584529012446,0.150230743941623,0.294414232404561,0.211413891097328,0.269160135731868
46,1000,"BN",0.843169060719318,0.713649351382,FALSE,FALSE,NA,NA,NA,NA,0.6352241648465,1.66275013602224e-06,FALSE,TRUE,0.848734948103848,0.125097206292012,FALSE,FALSE,0.447302413801829,0.594887299938714,0.701166210056805,0.0547809851042595,1.38682468286966e-17,0.202755484049072,0.256032921011118,0.158557293880536,0.236360359598585,0.206861326851614,0.258340875143315
47,1000,"BN",0.845261600422187,0.589405412547529,FALSE,FALSE,NA,NA,NA,NA,0.0860556431077075,0.0411333450441049,FALSE,TRUE,0.835982623479234,0.397840926324158,FALSE,FALSE,0.383583797679128,0.335769983962977,0.789845664300882,0.845830306871045,1.19946370544244e-17,0.212776391980489,0.270571316617152,0.166706672470027,0.271777153583642,0.217725187985489,0.270425318419415
48,1000,"BN",0.0871184464103836,0.203167286414755,FALSE,FALSE,NA,NA,NA,NA,0.0926177882689826,4.53038461962763e-05,FALSE,TRUE,0.909464963361249,0.945807135939895,FALSE,FALSE,0.308144957788718,0.633064424122827,0.627585547499673,0.624368951665146,1.33646891296857e-17,0.196352818482558,0.266570892783368,0.176997620490208,0.265958297211569,0.198313917838611,0.266644294492419
49,1000,"BN",0.258887916363044,0.540607746465187,FALSE,FALSE,NA,NA,NA,NA,0.355667029468222,0.0609145059092028,FALSE,FALSE,0.0632040524721499,0.497375933757662,FALSE,FALSE,0.752682386364451,0.342694519433702,0.206423059674667,0.0914321211633428,1.4098314529698e-17,0.20870107966451,0.275667542046604,0.139479592803689,0.287886626461669,0.216221817704821,0.274172727005928
50,1000,"BN",0.263846490961359,0.940430344532369,FALSE,FALSE,NA,NA,NA,NA,0.248849660198056,0.0363266743850432,FALSE,TRUE,0.79406759301972,0.430153403883625,FALSE,FALSE,0.395320137187599,0.281292158724035,0.266062037154029,0.74794584828599,1.46642680637354e-17,0.205993710498836,0.260072711066183,0.138469710009412,0.264860695987043,0.213831317698501,0.259564252490517
51,1000,"BN",0.118179736472816,0.0167013712592888,FALSE,TRUE,NA,NA,NA,NA,0.0159064839804176,0.0670326272424654,TRUE,FALSE,0.650769683422204,0.456674381688098,FALSE,FALSE,0.285774284684933,0.63012449130287,0.170857551162096,0.482718823945272,1.32199481396589e-17,0.203742521758355,0.275699091284875,0.159984232059144,0.295976601451535,0.208821608955584,0.273815388154638
52,1000,"BN",0.824097499115374,0.851666550971904,FALSE,FALSE,NA,NA,NA,NA,0.531597397844582,0.222936559225668,FALSE,FALSE,0.694297301184105,0.739831545566298,FALSE,FALSE,0.451267101163022,0.42268134653983,0.275189372819348,0.289862139074491,1.1706998218064e-17,0.204719182010713,0.265798328778392,0.157279293982965,0.297944323709419,0.209699059759482,0.262696522249959
53,1000,"BN",0.178490658529859,0.0188882248584013,FALSE,TRUE,NA,NA,NA,NA,0.0907321507547395,0.0030836635499184,FALSE,TRUE,0.360111642010743,0.0694878665122877,FALSE,FALSE,0.380277587286027,0.0909896367720919,0.605342266636372,0.991966563247394,1.30707077106162e-17,0.210846272619523,0.267394682661803,0.1365760260016,0.336306840166138,0.217745694436489,0.259137570844375
54,1000,"BN",0.603079894837299,0.759205962156236,FALSE,FALSE,NA,NA,NA,NA,0.0712877002500028,0.00467475625604408,FALSE,TRUE,0.52115497620798,0.887697281023999,FALSE,FALSE,0.336887699892115,0.0559063204072981,0.405494588300044,0.269856333786168,1.25424844121813e-17,0.202564085158584,0.277097353887574,0.143295497951859,0.288318855509868,0.209964324956049,0.275610473151665
55,1000,"BN",0.36549290094376,0.325168886548837,FALSE,FALSE,NA,NA,NA,NA,0.581008798905172,4.16421641613596e-08,FALSE,TRUE,0.322114714395388,0.890939420908302,FALSE,FALSE,0.209025164814147,0.00368373851204473,0.0122592894200473,0.129961683494724,1.33893953866912e-17,0.20666593267793,0.270186156141371,0.15492594707495,0.305805591923895,0.213060762359197,0.266140295952265
56,1000,"BN",0.58369228589336,0.426765243115062,FALSE,FALSE,NA,NA,NA,NA,0.428316234390257,0.00207995653746251,FALSE,TRUE,0.495579850974548,0.856199396225292,FALSE,FALSE,0.223634787384407,0.507677289129062,0.612430838530224,0.18042085421586,1.38087241294271e-17,0.207338308146111,0.253777927913683,0.161785465222146,0.238526460006512,0.212512461796718,0.255434961012245
57,1000,"BN",0.0809870804125942,0.496742149476051,FALSE,FALSE,NA,NA,NA,NA,0.00377766164698978,0.00305129561182538,TRUE,TRUE,0.981792003771368,0.351933053726443,FALSE,FALSE,0.455216852172773,0.277609703727179,0.504882357075871,0.389897009665766,1.33356867215717e-17,0.212280575783277,0.277842425895394,0.133613961655728,0.299791959830151,0.221706474676499,0.275484613280032
58,1000,"BN",0.671365396432307,0.80295322426075,FALSE,FALSE,NA,NA,NA,NA,0.250601682110401,0.000452477562129516,FALSE,TRUE,0.646592755709734,0.20220434599899,FALSE,FALSE,0.0536878870828683,0.0719303755483544,0.110207182422809,0.0174170265086232,1.20461366576175e-17,0.201160768488809,0.265922624111527,0.182349894275462,0.246309470571716,0.203367630826687,0.267744611052384
59,1000,"BN",0.437435565986569,0.346706859968277,FALSE,FALSE,NA,NA,NA,NA,0.839290533964673,0.0146785727256363,FALSE,TRUE,0.376505612842491,0.469345933517692,FALSE,FALSE,0.549974831850572,0.722739901312745,0.946045065857304,0.365371140317915,1.28910554106354e-17,0.20907852740748,0.262743883203266,0.168352805336788,0.301662518792837,0.213856405415774,0.257933714759611
60,1000,"BN",0.928506664924761,0.475951181270045,FALSE,FALSE,NA,NA,NA,NA,0.947618356167801,0.088001850630828,FALSE,FALSE,0.253192067208961,0.0416263692910914,FALSE,TRUE,0.104338926901623,0.364119096797172,0.816111312684505,0.229130436473213,1.10965923949546e-17,0.198257325136059,0.257896336097584,0.11068867703496,0.269971684200177,0.207236249362522,0.256524748673905
61,1000,"BN",0.97794432067009,0.678084377127759,FALSE,FALSE,NA,NA,NA,NA,0.852721064191771,0.765728616387663,FALSE,FALSE,0.554681642938957,0.162665507908652,FALSE,FALSE,0.4910708639089,0.629109945629658,0.79984258983912,0.705868064056729,1.43824839191065e-17,0.211226480187478,0.258574139403354,0.144347217749494,0.26776882668431,0.218246955250028,0.257402775634754
62,1000,"BN",0.972375842354069,0.708442289724404,FALSE,FALSE,NA,NA,NA,NA,0.640712886417995,0.328286291677462,FALSE,FALSE,0.978197236866896,0.129124401909737,FALSE,FALSE,0.47026849902678,0.342007135397464,0.365132112489523,0.534699026700718,1.22629770921146e-17,0.214623394239075,0.272546057071764,0.166458636283533,0.273474709978369,0.219270870883908,0.272453089619067
63,1000,"BN",0.504817610818979,0.665314163884197,FALSE,FALSE,NA,NA,NA,NA,0.901788017957324,0.002302362518245,FALSE,TRUE,0.937129381543781,0.899548568571713,FALSE,FALSE,0.127952087079333,0.257706265672848,0.73797289054155,0.469070615467176,1.28386884457043e-17,0.215359359139465,0.26079913171854,0.166137642714042,0.248036980253794,0.220108823005076,0.262589034375512
64,1000,"BN",0.455658610099874,0.838075729716423,FALSE,FALSE,NA,NA,NA,NA,0.991625833816965,0.0459015894566482,FALSE,TRUE,0.973653173141257,0.474232033045798,FALSE,FALSE,0.599455267167752,0.316204499202019,0.846662594319758,0.90183514169644,1.29271593429792e-17,0.206399804202424,0.266226870771038,0.156483077417069,0.311606881805492,0.212506339802428,0.261463223203885
65,1000,"BN",0.0846496850132152,0.678640609327758,FALSE,FALSE,NA,NA,NA,NA,0.156556272525134,0.0159063451699304,FALSE,TRUE,0.315487050370389,0.139624279638255,FALSE,FALSE,0.31825978260433,0.522386669306243,0.234981822599657,0.459204599682102,1.30220270330717e-17,0.216273225135935,0.263066119953328,0.181308564339449,0.269245940151641,0.219396430130828,0.26246982151314
66,1000,"BN",0.740036768729247,0.0830759453527171,FALSE,FALSE,NA,NA,NA,NA,0.93594588607286,0.0033255046586842,FALSE,TRUE,0.887336101551237,0.00368735853433306,FALSE,TRUE,0.461236354084533,0.746246299202559,0.556138463823377,0.54277964916767,1.26715044707071e-17,0.193778731195664,0.268018340797666,0.138033495803397,0.288742410817297,0.2021084790129,0.265918545156911
67,1000,"BN",0.237156805398721,0.304498612353752,FALSE,FALSE,NA,NA,NA,NA,0.38406460119404,0.00602494939130038,FALSE,TRUE,0.664003467141073,0.571153144697095,FALSE,FALSE,0.516485157466499,0.377864148190922,0.205880648207701,0.231771732650758,1.29949219787595e-17,0.205130666577751,0.269942876463611,0.133319963097994,0.240699001742695,0.213735084575886,0.272520410579383
68,1000,"BN",0.823318402667268,0.517374610230137,FALSE,FALSE,NA,NA,NA,NA,0.124968217602989,0.0205657390123101,FALSE,TRUE,0.82708973015177,0.162081666291,FALSE,FALSE,0.274360131469699,0.264940519490166,0.187454598344386,0.0677874827634442,1.27754794590484e-17,0.215642548026139,0.257617712809322,0.15720645318142,0.25814053149243,0.222352601280326,0.2575576790029
69,1000,"BN",0.389980223679488,0.945628789936069,FALSE,FALSE,NA,NA,NA,NA,0.0558570303488704,0.0660869792952804,FALSE,FALSE,0.38765715497791,0.360423972003238,FALSE,FALSE,0.524871901055578,0.835556060064802,0.843127461696823,0.21639050684462,1.16137026211216e-17,0.201233943477465,0.250523489678547,0.135142958293367,0.285030732419635,0.207930386910215,0.24673190584795
70,1000,"BN",0.00129445451663574,0.457233643773582,TRUE,FALSE,NA,NA,NA,NA,0.0682564682998705,0.107277723995279,FALSE,FALSE,0.00366231240656676,0.299539328018898,TRUE,FALSE,0.169787079840235,0.360163492532079,0.360606352352323,0.514013574009275,1.21569421196455e-17,0.208888846328074,0.256527294686164,0.16435287620742,0.279325597848739,0.213947497722625,0.254161907823821
71,1000,"BN",0.379697410557525,0.042960786713014,FALSE,TRUE,NA,NA,NA,NA,0.901662713088888,0.0208003951960385,FALSE,TRUE,0.220103373190069,0.837069395960452,FALSE,FALSE,0.220888156207652,0.0723911874989724,0.0767498605760158,0.103822840052353,1.24340641949328e-17,0.205378484691599,0.263616164263873,0.150949069578415,0.289163312922818,0.211628462123771,0.260840531704476
72,1000,"BN",0.248810035437077,0.673020991707569,FALSE,FALSE,NA,NA,NA,NA,0.165245158902303,0.00956126712707517,FALSE,TRUE,0.482220810331151,0.420580724441054,FALSE,FALSE,0.642618730112314,0.960074869047809,0.839265105192965,0.644594130083334,1.27732805615174e-17,0.208645434090215,0.26886173311259,0.150235588834437,0.305742348957179,0.216535072666194,0.264580947344915
73,1000,"BN",0.829288957976869,0.0911589931284015,FALSE,FALSE,NA,NA,NA,NA,0.574512272119814,0.0806114346355856,FALSE,FALSE,0.944100253666656,0.0375102731269344,FALSE,TRUE,0.169706287629731,0.362929530443485,0.953205184525423,0.868048200720812,1.11336721092536e-17,0.203216159538642,0.264852256095002,0.167427692661989,0.289702156198661,0.207325649046218,0.261936904686193
74,1000,"BN",0.511525672752873,0.309930757076647,FALSE,FALSE,NA,NA,NA,NA,0.629435011742641,0.0102703839902771,FALSE,TRUE,0.0744797747718014,0.980796737569397,FALSE,FALSE,0.146040901889323,0.231095140061841,0.436857735060059,0.168205329748358,1.28314242911487e-17,0.217264746284009,0.25757367638566,0.205687326889196,0.264681702320186,0.218451846618868,0.256721986827995
75,1000,"BN",0.093992520399768,0.14268084397631,FALSE,FALSE,NA,NA,NA,NA,0.345616287282139,0.0605557718281459,FALSE,FALSE,0.0754963371665262,0.00597564654458768,FALSE,TRUE,0.114536562382977,0.48410072367331,0.493152902116958,0.458524205896216,1.2736881861708e-17,0.221521683337325,0.260881565918016,0.173534090263067,0.323312975379452,0.227513385059757,0.253635063034099
76,1000,"BN",0.604000504324904,0.176557107427685,FALSE,FALSE,NA,NA,NA,NA,0.489639478883103,0.383224267107586,FALSE,FALSE,0.279928190559834,0.558087479022935,FALSE,FALSE,0.70009037841603,0.33770753546271,0.185580423349495,0.229712908185689,1.49661099485554e-17,0.21645081138021,0.274251638052534,0.171646836655485,0.272745904713171,0.221763139479562,0.274404201342425
77,1000,"BN",0.935700607053001,0.9908187835795,FALSE,FALSE,NA,NA,NA,NA,0.511380791181321,0.0125557828942346,FALSE,TRUE,0.782263546606211,0.320319361535038,FALSE,FALSE,0.0386799385239064,0.232579215987181,0.593043410146217,0.0664841336037917,1.18142258129228e-17,0.208023972524976,0.264298816465918,0.172722270968697,0.26891663197388,0.211686621472316,0.263698761343414
78,1000,"BN",0.321289353685865,0.518459170699398,FALSE,FALSE,NA,NA,NA,NA,0.497519459853212,0.000170260132534406,FALSE,TRUE,0.980396136602323,0.240905438285767,FALSE,FALSE,0.936110302348007,0.404503836321685,0.603347038950782,0.824182640132576,1.0960199761656e-17,0.202569670496529,0.265564029366645,0.127889106079522,0.259301795165122,0.211331077495172,0.266229045388046
79,1000,"BN",0.644043322940768,0.557183805071681,FALSE,FALSE,NA,NA,NA,NA,0.228166569006064,3.29385544090011e-05,FALSE,TRUE,0.390343646938256,0.205731795793048,FALSE,FALSE,0.178215124654061,0.374245479084777,0.369880462025667,0.682319398706206,1.19896497244309e-17,0.211336996943907,0.262683319706481,0.151505422279644,0.288527523239377,0.217254405427185,0.260220619041243
80,1000,"BN",0.26909747937959,0.0625253959887031,FALSE,FALSE,NA,NA,NA,NA,0.179001680762663,0.0109524006185906,FALSE,TRUE,0.223011621761743,0.0379677573044688,FALSE,TRUE,0.308450362830509,0.271112458185937,0.390321662597666,0.6408550633741,1.31207436408765e-17,0.204357515525483,0.269459133810623,0.152622696116389,0.297821476692896,0.210233853587541,0.266342738754747
81,1000,"BN",0.0968699251074338,0.630921936020973,FALSE,FALSE,NA,NA,NA,NA,0.382160540711179,0.0022260229989024,FALSE,TRUE,0.0288053175323545,0.177041113910737,TRUE,FALSE,0.989092749654269,0.180661914588408,0.783175307436263,0.415558445042525,1.315370338692e-17,0.212590198648232,0.242500633254029,0.198653218982097,0.24087768941168,0.214207883788051,0.242680960347623
82,1000,"BN",0.0821213946297578,0.532535374002306,FALSE,FALSE,NA,NA,NA,NA,0.123221911603597,0.0102704926251609,FALSE,TRUE,0.139647795342981,0.284043665387779,FALSE,FALSE,0.471303776813353,0.388824802458941,0.582399986048238,0.891614741564248,1.3175062169718e-17,0.198594835572058,0.255743558328646,0.159216788344142,0.288791045225396,0.203661536908381,0.251742293098995
83,1000,"BN",0.249983037156738,0.377792754253474,FALSE,FALSE,NA,NA,NA,NA,0.36321849289601,0.314605703519265,FALSE,FALSE,0.322275169096503,0.12014567328103,FALSE,FALSE,0.660015328965821,0.305052729043477,0.297462697695435,0.491094117281337,1.27961335104343e-17,0.211596843351598,0.265594912807827,0.170537335473735,0.27413964647443,0.21536212573341,0.264560348641916
84,1000,"BN",0.955785714595597,0.910208780890433,FALSE,FALSE,NA,NA,NA,NA,0.705122381903196,0.000553841042206571,FALSE,TRUE,0.71878095334451,0.59916438614217,FALSE,FALSE,0.857720346332791,0.337359027502359,0.863330694978245,0.714277873485261,1.18401382448452e-17,0.206160349379238,0.269235846478035,0.132736355979653,0.293041099105404,0.213156940207019,0.266852702375625
85,1000,"BN",0.599623622462992,0.626340877150907,FALSE,FALSE,NA,NA,NA,NA,0.551021617121052,0.0295951057636487,FALSE,TRUE,0.418129839973563,0.352199734579735,FALSE,FALSE,0.461679684530462,0.602026154676641,0.247387517461131,0.535075579618201,1.2041583008493e-17,0.200743581700988,0.268535934651092,0.15528956978668,0.305089339539641,0.206246982246666,0.264654157140803
86,1000,"BN",0.88586425406437,0.532072520066166,FALSE,FALSE,NA,NA,NA,NA,0.414960750696489,0.0900532746946842,FALSE,FALSE,0.48847530291288,0.302080173273518,FALSE,FALSE,0.674200693795979,0.167395469598643,0.238560657986321,0.49769306003133,1.31973425243625e-17,0.209379698875466,0.266596322911484,0.145434073950714,0.289887961035518,0.216801958911375,0.264208095408138
